"Time","Potential"
2593.3,102.2
2594.9,102.2
2596.5,102.8
2598.1,102.2
2599.7,102.2
2601.3,102.2
2602.9,102.2
2604.5,102.2
2606.1,102.8
2607.7,102.2
2609.3,102.8
2610.9,102.8
2612.5,102.8
2614.1,102.8
2615.7,102.8
2617.3,103.4
2618.9,103.4
2620.5,104.0
2622.1,103.4
2623.7,103.4
2625.3,103.4
2626.9,103.4
2628.5,103.4
2630.1,102.8
2631.7,103.4
2633.3,103.4
2634.9,104.0
2636.5,104.0
2638.1,103.4
2639.7,103.4
2641.3,103.4
2642.9,103.4
2644.5,102.8
2646.1,102.8
2647.7,102.8
2649.3,102.8
2650.9,102.2
2652.5,102.2
2654.1,102.2
2655.7,102.8
2657.3,102.8
2658.9,102.8
2660.5,103.4
2662.1,103.4
2663.7,102.8
2665.3,102.8
2666.9,102.8
2668.5,102.8
2670.1,102.8
2671.7,102.8
2673.3,102.2
2674.9,102.2
2676.5,102.2
2678.1,102.2
2679.7,102.8
2681.3,102.2
2682.9,102.2
2684.5,102.2
2686.1,102.2
2687.7,101.6
2689.3,102.2
2690.9,102.2
2692.5,102.2
2694.1,101.6
2695.7,102.2
2697.3,101.6
2698.9,101.6
2700.5,101.0
2702.1,101.0
2703.7,101.0
2705.3,101.0
2706.9,101.0
2708.5,101.0
2710.1,101.0
2711.7,101.0
2713.3,100.4
2714.9,100.4
2716.5,100.4
2718.1,100.4
2719.7,100.4
2721.3,101.0
2722.9,101.0
2724.5,101.0
2726.1,101.0
2727.7,100.4
2729.3,100.4
2730.9,100.4
2732.5,100.4
2734.1,100.4
2735.7,100.4
2737.3,100.4
2738.9,100.4
2740.5,99.8
2742.1,99.8
2743.7,99.8
2745.3,101.0
2746.9,100.4
2748.5,99.8
2750.1,100.4
2751.7,100.4
2753.3,99.8
2754.9,99.8
2756.5,100.4
2758.1,99.8
2759.7,100.4
2761.3,100.4
2762.9,100.4
2764.5,100.4
2766.1,100.4
2767.7,101.0
2769.3,101.0
2770.9,101.6
2772.5,101.0
2774.1,101.6
2775.7,101.6
2777.3,101.0
2778.9,101.6
2780.5,101.6
2782.1,101.6
2783.7,102.2
2785.3,101.6
2786.9,101.6
2788.5,101.0
2790.1,102.2
2791.7,101.6
2793.3,101.6
2794.9,102.2
2796.5,101.6
2798.1,101.0
2799.7,101.0
2801.3,101.0
2802.9,101.0
2804.5,101.6
2806.1,102.2
2807.7,101.6
2809.3,102.2
2810.9,101.6
2812.5,101.6
2814.1,101.6
2815.7,102.2
2817.3,101.6
2818.9,102.2
2820.5,102.2
2822.1,102.8
2823.7,102.2
2825.3,101.6
2826.9,102.2
2828.5,102.2
2830.1,102.8
2831.7,102.2
2833.3,101.6
2834.9,101.6
2836.5,101.6
2838.1,102.2
2839.7,102.2
2841.3,102.2
2842.9,102.8
2844.5,102.2
2846.1,102.2
2847.7,102.2
2849.3,102.2
2850.9,101.6
2852.5,102.2
2854.1,102.2
2855.7,102.2
2857.3,102.8
2858.9,102.2
2860.5,101.6
2862.1,102.2
2863.7,102.8
2865.3,102.8
2866.9,102.8
2868.5,102.8
2870.1,102.8
2871.7,102.8
2873.3,102.8
2874.9,101.6
2876.5,102.2
2878.1,102.2
2879.7,102.2
2881.3,102.8
2882.9,102.8
2884.5,102.2
2886.1,102.2
2887.7,102.2
2889.3,102.8
2890.9,102.2
2892.5,102.8
2894.1,102.2
2895.7,102.8
2897.3,102.2
2898.9,102.2
2900.5,102.2
2902.1,102.8
2903.7,102.2
2905.3,102.2
2906.9,102.2
2908.5,102.2
2910.1,101.6
2911.7,101.0
2913.3,100.4
2914.9,101.0
2916.5,101.0
2918.1,101.6
2919.7,101.0
2921.3,101.0
2922.9,101.0
2924.5,101.0
2926.1,101.6
2927.7,101.0
2929.3,101.6
2930.9,101.0
2932.5,101.0
2934.1,100.4
2935.7,101.0
2937.3,101.0
2938.9,101.0
2940.5,101.0
2942.1,101.0
2943.7,101.0
2945.3,101.0
2946.9,101.0
2948.5,101.0
2950.1,101.0
2951.7,101.0
2953.3,100.4
2954.9,100.4
2956.5,101.0
2958.1,100.4
2959.7,101.0
2961.3,100.4
2962.9,100.4
2964.5,100.4
2966.1,100.4
2967.7,101.0
2969.3,101.0
2970.9,101.0
2972.5,101.6
2974.1,100.4
2975.7,100.4
2977.3,100.4
2978.9,100.4
2980.5,100.4
2982.1,101.6
2983.7,101.0
2985.3,101.0
2986.9,100.4
2988.5,100.4
2990.1,100.4
2991.7,100.4
2993.3,100.4
2994.9,100.4
2996.5,100.4
2998.1,100.4
2999.7,100.4
3001.3,100.4
3002.9,101.0
3004.5,100.4
3006.1,101.6
3007.7,101.0
3009.3,101.0
3010.9,101.6
3012.5,101.0
3014.1,101.0
3015.7,101.6
3017.3,101.6
3018.9,101.6
3020.5,101.6
3022.1,102.2
3023.7,101.6
3025.3,101.6
3026.9,101.6
3028.5,101.6
3030.1,102.2
3031.7,102.2
3033.3,102.2
3034.9,101.6
3036.5,101.6
3038.1,101.6
3039.7,101.6
3041.3,102.2
3042.9,102.2
3044.5,102.2
3046.1,102.2
3047.7,101.6
3049.3,101.6
3050.9,101.0
3052.5,101.6
3054.1,101.6
3055.7,102.2
3057.3,102.2
3058.9,102.2
3060.5,102.2
3062.1,102.2
3063.7,102.2
3065.3,101.6
3066.9,102.2
3068.5,102.2
3070.1,102.2
3071.7,101.6
3073.3,101.6
3074.9,102.2
3076.5,102.2
3078.1,102.2
3079.7,102.2
3081.3,102.2
3082.9,102.8
3084.5,102.8
3086.1,102.2
3087.7,102.2
3089.3,102.2
3090.9,101.6
3092.5,102.2
3094.1,102.8
3095.7,103.4
3097.3,102.8
3098.9,101.6
3100.5,102.2
3102.1,101.6
3103.7,102.2
3105.3,102.2
3106.9,102.2
3108.5,102.2
3110.1,102.2
3111.7,102.2
3113.3,102.2
3114.9,102.2
3116.5,102.2
3118.1,102.2
3119.7,101.6
3121.3,102.2
3122.9,101.6
3124.5,101.6
3126.1,101.6
3127.7,101.6
3129.3,101.6
3130.9,101.6
3132.5,101.6
3134.1,101.6
3135.7,101.6
3137.3,101.6
3138.9,101.0
3140.5,101.6
3142.1,101.6
3143.7,101.6
3145.3,101.6
3146.9,101.6
3148.5,101.6
3150.1,101.6
3151.7,101.0
3153.3,101.0
3154.9,101.0
3156.5,100.4
3158.1,101.0
3159.7,100.4
3161.3,100.4
3162.9,100.4
3164.5,100.4
3166.1,100.4
3167.7,101.0
3169.3,101.0
3170.9,101.0
3172.5,101.6
3174.1,101.6
3175.7,101.0
3177.3,101.0
3178.9,100.4
3180.5,100.4
3182.1,101.0
3183.7,101.0
3185.3,101.0
3186.9,100.4
3188.5,101.0
3190.1,100.4
3191.7,100.4
3193.3,100.4
3194.9,101.6
3196.5,100.4
3198.1,100.4
3199.7,101.0
3201.3,101.0
3202.9,101.0
3204.5,101.0
3206.1,101.0
3207.7,100.4
3209.3,101.0
3210.9,100.4
3212.5,101.0
3214.1,100.4
3215.7,100.4
3217.3,100.4
3218.9,101.0
3220.5,101.0
3222.1,101.0
3223.7,100.4
3225.3,102.2
3226.9,101.0
3228.5,101.0
3230.1,101.6
3231.7,101.6
3233.3,101.0
3234.9,101.0
3236.5,101.0
3238.1,101.6
3239.7,101.0
3241.3,101.6
3242.9,101.6
3244.5,101.6
3246.1,101.6
3247.7,101.6
3249.3,101.6
3250.9,101.6
3252.5,101.6
3254.1,102.2
3255.7,102.8
3257.3,102.2
3258.9,102.2
3260.5,102.2
3262.1,102.2
3263.7,102.2
3265.3,102.2
3266.9,102.8
3268.5,102.2
3270.1,102.2
3271.7,102.2
3273.3,102.2
3274.9,102.8
3276.5,102.2
3278.1,102.2
3279.7,102.8
3281.3,102.8
3282.9,102.2
3284.5,102.8
3286.1,102.8
3287.7,102.8
3289.3,102.2
3290.9,102.8
3292.5,102.2
3294.1,102.2
3295.7,102.2
3297.3,102.8
3298.9,102.2
3300.5,102.2
3302.1,102.2
3303.7,101.6
3305.3,102.2
3306.9,102.2
3308.5,102.8
3310.1,103.4
3311.7,102.2
3313.3,102.2
3314.9,102.2
3316.5,101.6
3318.1,102.8
3319.7,102.2
3321.3,102.2
3322.9,101.6
3324.5,102.2
3326.1,101.6
3327.7,101.0
3329.3,101.0
3330.9,101.6
3332.5,101.6
3334.1,102.2
3335.7,102.2
3337.3,102.2
3338.9,101.6
3340.5,102.2
3342.1,102.2
3343.7,102.2
3345.3,102.8
3346.9,102.8
3348.5,102.2
3350.1,101.6
3351.7,102.8
3353.3,102.8
3354.9,102.2
3356.5,102.2
3358.1,102.8
3359.7,102.2
3361.3,102.2
3362.9,102.2
3364.5,102.2
3366.1,101.6
3367.7,101.6
3369.3,101.6
3370.9,101.6
3372.5,102.2
3374.1,101.6
3375.7,101.6
3377.3,102.2
3378.9,102.2
3380.5,102.2
3382.1,101.0
3383.7,101.6
3385.3,101.6
3386.9,102.2
3388.5,101.0
3390.1,101.0
3391.7,101.6
3393.3,101.6
3394.9,101.0
3396.5,102.2
3398.1,102.2
3399.7,101.6
3401.3,101.0
3402.9,101.0
3404.5,101.0
3406.1,101.6
3407.7,101.6
3409.3,101.6
3410.9,101.6
3412.5,101.6
3414.1,101.6
3415.7,101.6
3417.3,101.0
3418.9,101.6
3420.5,101.0
3422.1,101.0
3423.7,101.0
3425.3,101.0
3426.9,101.6
3428.5,101.0
3430.1,100.4
3431.7,101.0
3433.3,101.0
3434.9,101.0
3436.5,101.0
3438.1,101.6
3439.7,101.0
3441.3,101.6
3442.9,101.6
3444.5,101.0
3446.1,101.0
3447.7,101.6
3449.3,101.6
3450.9,101.6
3452.5,101.0
3454.1,101.6
3455.7,101.6
3457.3,101.6
3458.9,101.0
3460.5,101.0
3462.1,101.6
3463.7,101.6
3465.3,101.0
3466.9,101.6
3468.5,101.6
3470.1,101.6
3471.7,101.6
3473.3,101.6
3474.9,101.6
3476.5,102.2
3478.1,101.6
3479.7,101.6
3481.3,101.6
3482.9,101.6
3484.5,101.6
3486.1,101.6
3487.7,101.6
3489.3,101.6
3490.9,101.6
3492.5,102.2
3494.1,102.8
3495.7,102.8
3497.3,102.2
3498.9,102.2
3500.5,101.6
3502.1,102.2
3503.7,102.2
3505.3,101.6
3506.9,102.2
3508.5,102.8
3510.1,102.8
3511.7,102.2
3513.3,102.2
3514.9,101.0
3516.5,101.0
3518.1,101.0
3519.7,101.0
3521.3,102.2
3522.9,101.6
3524.5,101.6
3526.1,101.6
3527.7,101.6
3529.3,101.6
3530.9,101.6
3532.5,101.6
3534.1,102.2
3535.7,102.2
3537.3,101.6
3538.9,102.8
3540.5,102.8
3542.1,102.2
3543.7,102.2
3545.3,102.2
3546.9,102.2
3548.5,101.6
3550.1,102.2
3551.7,101.6
3553.3,102.2
3554.9,101.6
3556.5,101.6
3558.1,101.6
3559.7,102.8
3561.3,102.8
3562.9,102.2
3564.5,101.6
3566.1,102.2
3567.7,102.2
3569.3,102.8
3570.9,102.2
3572.5,103.4
3574.1,102.8
3575.7,102.2
3577.3,101.6
3578.9,101.6
3580.5,101.6
3582.1,101.6
3583.7,101.6
3585.3,101.6
3586.9,101.6
3588.5,101.0
3590.1,101.0
3591.7,100.4
3593.3,100.4
3594.9,101.0
3596.5,101.0
3598.1,101.0
3599.7,101.6
3601.3,101.6
3602.9,101.6
3604.5,101.6
3606.1,101.0
3607.7,101.0
3609.3,101.0
3610.9,101.0
3612.5,101.0
3614.1,101.0
3615.7,101.0
3617.3,100.4
3618.9,101.0
3620.5,101.6
3622.1,101.6
3623.7,101.0
3625.3,101.6
3626.9,101.0
3628.5,101.0
3630.1,101.0
3631.7,101.6
3633.3,101.6
3634.9,101.6
3636.5,101.6
3638.1,101.6
3639.7,101.0
3641.3,101.6
3642.9,101.6
3644.5,101.0
3646.1,101.6
3647.7,101.0
3649.3,101.6
3650.9,101.6
3652.5,101.6
3654.1,101.0
3655.7,101.6
3657.3,101.6
3658.9,101.6
3660.5,101.6
3662.1,102.2
3663.7,102.2
3665.3,102.8
3666.9,101.6
3668.5,101.6
3670.1,101.6
3671.7,101.6
3673.3,102.2
3674.9,101.6
3676.5,101.0
3678.1,100.4
3679.7,101.0
3681.3,100.4
3682.9,101.0
3684.5,100.4
3686.1,101.6
3687.7,101.6
3689.3,101.6
3690.9,101.6
3692.5,101.6
3694.1,101.6
3695.7,101.6
3697.3,101.0
3698.9,101.6
3700.5,101.6
3702.1,101.0
3703.7,101.0
3705.3,101.0
3706.9,101.6
3708.5,102.2
3710.1,101.6
3711.7,102.2
3713.3,101.6
3714.9,101.6
3716.5,102.2
3718.1,101.6
3719.7,102.2
3721.3,102.2
3722.9,102.2
3724.5,102.2
3726.1,102.2
3727.7,102.2
3729.3,102.2
3730.9,102.2
3732.5,102.2
3734.1,102.2
3735.7,101.6
3737.3,102.2
3738.9,102.8
3740.5,102.8
3742.1,102.8
3743.7,101.6
3745.3,101.6
3746.9,101.0
3748.5,101.0
3750.1,101.6
3751.7,101.6
3753.3,102.2
3754.9,102.2
3756.5,102.8
3758.1,102.8
3759.7,102.8
3761.3,102.8
3762.9,102.8
3764.5,102.2
3766.1,102.2
3767.7,102.8
3769.3,102.2
3770.9,102.8
3772.5,102.8
3774.1,102.8
3775.7,102.8
3777.3,102.8
3778.9,102.2
3780.5,102.2
3782.1,101.6
3783.7,102.2
3785.3,102.2
3786.9,102.8
3788.5,102.2
3790.1,102.8
3791.7,102.8
3793.3,102.2
3794.9,102.2
3796.5,102.8
3798.1,102.2
3799.7,102.8
3801.3,102.8
3802.9,102.2
3804.5,102.2
3806.1,102.2
3807.7,102.2
3809.3,102.2
3810.9,102.8
3812.5,102.8
3814.1,103.4
3815.7,102.8
3817.3,103.4
3818.9,102.8
3820.5,103.4
3822.1,103.4
3823.7,103.4
3825.3,103.4
3826.9,102.8
3828.5,103.4
3830.1,102.8
3831.7,102.8
3833.3,102.8
3834.9,102.8
3836.5,102.8
3838.1,102.8
3839.7,102.2
3841.3,102.2
3842.9,102.2
3844.5,102.2
3846.1,102.2
3847.7,102.2
3849.3,102.2
3850.9,102.2
3852.5,102.2
3854.1,102.2
3855.7,101.6
3857.3,102.2
3858.9,102.2
3860.5,102.2
3862.1,101.6
3863.7,102.2
3865.3,101.6
3866.9,102.2
3868.5,102.8
3870.1,102.2
3871.7,102.8
3873.3,102.8
3874.9,102.2
3876.5,102.2
3878.1,102.2
3879.7,102.8
3881.3,102.8
3882.9,102.2
3884.5,102.2
3886.1,102.2
3887.7,102.2
3889.3,102.2
3890.9,101.6
3892.5,101.6
3894.1,101.6
3895.7,101.6
3897.3,101.6
3898.9,102.2
3900.5,102.2
3902.1,101.6
3903.7,101.6
3905.3,101.6
3906.9,101.6
3908.5,101.6
3910.1,101.6
3911.7,102.2
3913.3,102.2
3914.9,101.0
3916.5,101.6
3918.1,101.6
3919.7,101.6
3921.3,102.2
3922.9,101.6
3924.5,102.2
3926.1,101.6
3927.7,102.2
3929.3,101.6
3930.9,101.6
3932.5,101.6
3934.1,102.2
3935.7,102.2
3937.3,101.6
3938.9,101.6
3940.5,101.6
3942.1,101.6
3943.7,101.0
3945.3,102.2
3946.9,101.6
3948.5,102.2
3950.1,102.8
3951.7,102.2
3953.3,102.2
3954.9,102.2
3956.5,102.2
3958.1,102.2
3959.7,102.8
3961.3,102.8
3962.9,102.2
3964.5,102.8
3966.1,102.8
3967.7,102.8
3969.3,102.8
3970.9,102.2
3972.5,102.8
3974.1,102.8
3975.7,103.4
3977.3,102.8
3978.9,102.8
3980.5,103.4
3982.1,102.8
3983.7,102.8
3985.3,102.8
3986.9,102.8
3988.5,102.8
3990.1,102.8
3991.7,102.8
3993.3,103.4
3994.9,102.8
3996.5,102.8
3998.1,103.4
3999.7,102.2
4000.9,102.2
4002.5,102.8
4004.1,102.2
4005.7,103.4
4007.3,102.8
4008.9,102.2
4010.5,102.8
4012.1,102.8
4013.7,102.8
4015.3,103.4
4016.9,102.8
4018.5,103.4
4020.1,102.8
4021.7,102.8
4023.3,102.8
4024.9,102.8
4026.5,102.8
4028.1,103.4
4029.7,104.0
4031.3,103.4
4032.9,103.4
4034.5,103.4
4036.1,102.8
4037.7,103.4
4039.3,103.4
4040.9,103.4
4042.5,102.8
4044.1,103.4
4045.7,102.8
4047.3,102.8
4048.9,103.4
4050.5,103.4
4052.1,102.8
4053.7,102.8
4055.3,102.8
4056.9,102.2
4058.5,103.4
4060.1,102.8
4061.7,102.8
4063.3,102.8
4064.9,102.8
4066.5,102.8
4068.1,102.2
4069.7,102.2
4071.3,102.2
4072.9,102.8
4074.5,102.2
4076.1,102.2
4077.7,102.8
4079.3,102.2
4080.9,102.2
4082.5,102.2
4084.1,102.8
4085.7,102.8
4087.3,102.2
4088.9,102.8
4090.5,102.8
4092.1,102.8
4093.7,103.4
4095.3,102.8
4096.9,102.8
4098.5,102.2
4100.1,102.2
4101.7,101.6
4103.3,101.6
4104.9,102.2
4106.5,101.6
4108.1,101.6
4109.7,101.6
4111.3,101.6
4112.9,101.0
4114.5,101.0
4116.1,102.2
4117.7,102.2
4119.3,102.2
4120.9,101.6
4122.5,101.0
4124.1,101.6
4125.7,101.0
4127.3,101.0
4128.9,100.4
4130.5,101.0
4132.1,101.0
4133.7,100.4
4135.3,100.4
4136.9,100.4
4138.5,99.8
4140.1,100.4
4141.7,99.8
4143.3,100.4
4144.9,100.4
4146.5,100.4
4148.1,100.4
4149.7,99.2
4151.3,99.8
4152.9,99.8
4154.5,99.8
4156.1,100.4
4157.7,101.0
4159.3,100.4
4160.9,101.0
4162.5,101.0
4164.1,100.4
4165.7,100.4
4167.3,100.4
4168.9,101.0
4170.5,102.2
4172.1,101.6
4173.7,101.6
4175.3,101.6
4176.9,101.6
4178.5,100.4
4180.1,101.0
4181.7,101.6
4183.3,101.6
4184.9,101.6
4186.5,101.6
4188.1,101.0
4189.7,100.4
4191.3,99.8
4192.9,99.8
4194.5,100.4
4196.1,100.4
4197.7,101.0
4199.3,100.4
4200.9,99.8
4202.5,98.6
4204.1,97.4
4205.7,96.2
4207.3,96.2
4208.9,95.6
4210.5,94.4
4212.1,92.6
4213.7,92.0
4215.3,90.8
4216.9,89.0
4218.5,87.8
4220.1,86.6
4221.7,86.0
4223.3,83.6
4224.9,82.4
4226.5,80.6
4228.1,78.8
4229.7,76.4
4231.3,74.6
4232.9,72.8
4234.5,71.6
4236.1,69.8
4237.7,67.4
4239.3,64.4
4240.9,63.8
4242.5,61.4
4244.1,59.1
4245.7,56.6
4247.3,55.5
4248.9,53.7
4250.5,51.2
4252.1,48.8
4253.7,47.0
4255.3,44.7
4256.9,42.9
4258.5,41.1
4260.1,39.3
4261.7,37.5
4263.3,35.7
4264.9,34.4
4266.5,32.6
4268.1,30.8
4269.7,29.7
4271.3,28.5
4272.9,26.7
4274.5,26.1
4276.1,24.9
4277.7,23.6
4279.3,21.8
4280.9,20.7
4282.5,20.0
4284.1,19.5
4285.7,18.9
4287.3,18.9
4288.9,17.7
4290.5,17.1
4292.1,16.4
4293.7,16.4
4295.3,15.9
4296.9,16.4
4298.5,15.9
4300.1,16.4
4301.7,17.1
4303.3,16.4
4304.9,17.1
4306.5,17.7
4308.1,18.9
4309.7,18.9
4311.3,19.5
4312.9,20.0
4314.5,20.7
4316.1,21.8
4317.7,21.8
4319.3,23.1
4320.9,23.6
4322.5,24.9
4324.1,26.1
4325.7,27.9
4327.3,29.0
4328.9,30.8
4330.5,32.1
4332.1,33.3
4333.7,35.0
4335.3,36.2
4336.9,37.5
4338.5,39.8
4340.1,41.1
4341.7,42.2
4343.3,43.4
4344.9,45.8
4346.5,47.0
4348.1,48.3
4349.7,50.1
4351.3,51.9
4352.9,54.2
4354.5,56.0
4356.1,57.8
4357.7,59.1
4359.3,60.9
4360.9,62.6
4362.5,63.2
4364.1,65.6
4365.7,66.8
4367.3,68.6
4368.9,69.8
4370.5,71.6
4372.1,73.4
4373.7,75.2
4375.3,76.4
4376.9,78.2
4378.5,79.4
4380.1,80.0
4381.7,81.2
4383.3,82.4
4384.9,84.2
4386.5,84.8
4388.1,86.0
4389.7,86.0
4391.3,87.2
4392.9,87.2
4394.5,87.8
4396.1,88.4
4397.7,89.0
4399.3,89.6
4400.9,90.2
4402.5,90.2
4404.1,89.6
4405.7,90.2
4407.3,90.2
4408.9,90.8
4410.5,90.8
4412.1,90.8
4413.7,90.2
4415.3,89.6
4416.9,89.0
4418.5,88.4
4420.1,87.8
4421.7,87.2
4423.3,86.6
4424.9,85.4
4426.5,84.8
4428.1,84.2
4429.7,83.6
4431.3,82.4
4432.9,80.6
4434.5,80.6
4436.1,78.8
4437.7,77.6
4439.3,76.4
4440.9,75.2
4442.5,74.6
4444.1,73.4
4445.7,71.6
4447.3,69.8
4448.9,69.2
4450.5,67.4
4452.1,66.8
4453.7,65.0
4455.3,62.6
4456.9,61.4
4458.5,59.6
4460.1,58.4
4461.7,57.3
4463.3,55.5
4464.9,54.2
4466.5,52.4
4468.1,50.6
4469.7,49.4
4471.3,47.6
4472.9,46.5
4474.5,45.2
4476.1,44.0
4477.7,42.9
4479.3,41.6
4480.9,39.3
4482.5,38.6
4484.1,37.5
4485.7,36.2
4487.3,35.7
4488.9,35.0
4490.5,33.3
4492.1,32.1
4493.7,31.5
4495.3,30.3
4496.9,29.0
4498.5,28.5
4500.1,29.0
4501.7,27.9
4503.3,27.2
4504.9,26.1
4506.5,26.1
4508.1,26.1
4509.7,26.1
4511.3,25.4
4512.9,25.4
4514.5,25.4
4516.1,25.4
4517.7,25.4
4519.3,25.4
4520.9,25.4
4522.5,25.4
4524.1,26.1
4525.7,26.7
4527.3,27.2
4528.9,27.2
4530.5,28.5
4532.1,29.0
4533.7,29.7
4535.3,30.3
4536.9,30.8
4538.5,32.1
4540.1,32.6
4541.7,33.9
4543.3,34.4
4544.9,35.7
4546.5,36.8
4548.1,38.0
4549.7,39.3
4551.3,41.1
4552.9,41.6
4554.5,42.2
4556.1,43.4
4557.7,44.7
4559.3,45.8
4560.9,47.0
4562.5,48.8
4564.1,50.1
4565.7,51.2
4567.3,52.4
4568.9,54.2
4570.5,54.8
4572.1,56.0
4573.7,57.3
4575.3,59.6
4576.9,60.2
4578.5,62.0
4580.1,62.6
4581.7,64.4
4583.3,65.0
4584.9,66.2
4586.5,68.0
4588.1,69.2
4589.7,70.4
4591.3,71.0
4592.9,72.2
4594.5,73.4
4596.1,74.6
4597.7,75.2
4599.3,75.2
4600.9,76.4
4602.5,77.0
4604.1,78.2
4605.7,78.8
4607.3,79.4
4608.9,79.4
4610.5,80.0
4612.1,80.6
4613.7,80.6
4615.3,81.2
4616.9,81.8
4618.5,81.8
4620.1,82.4
4621.7,82.4
4623.3,82.4
4624.9,82.4
4626.5,81.8
4628.1,81.8
4629.7,81.2
4631.3,81.2
4632.9,81.2
4634.5,81.2
4636.1,81.2
4637.7,80.0
4639.3,79.4
4640.9,78.8
4642.5,78.2
4644.1,77.6
4645.7,75.8
4647.3,75.8
4648.9,74.6
4650.5,74.6
4652.1,73.4
4653.7,72.8
4655.3,71.6
4656.9,70.4
4658.5,69.8
4660.1,68.6
4661.7,67.4
4663.3,66.8
4664.9,65.0
4666.5,64.4
4668.1,63.2
4669.7,62.0
4671.3,60.9
4672.9,59.6
4674.5,58.4
4676.1,57.3
4677.7,56.6
4679.3,55.5
4680.9,54.2
4682.5,53.0
4684.1,52.4
4685.7,51.2
4687.3,50.1
4688.9,48.8
4690.5,48.3
4692.1,47.0
4693.7,45.2
4695.3,44.0
4696.9,43.4
4698.5,42.2
4700.1,41.6
4701.7,40.4
4703.3,40.4
4704.9,40.4
4706.5,39.3
4708.1,38.0
4709.7,37.5
4711.3,36.8
4712.9,36.2
4714.5,35.0
4716.1,35.0
4717.7,34.4
4719.3,34.4
4720.9,34.4
4722.5,33.9
4724.1,33.3
4725.7,32.6
4727.3,32.6
4728.9,33.9
4730.5,33.3
4732.1,32.6
4733.7,33.3
4735.3,33.3
4736.9,33.3
4738.5,33.9
4740.1,34.4
4741.7,34.4
4743.3,34.4
4744.9,34.4
4746.5,35.7
4748.1,36.2
4749.7,36.8
4751.3,36.8
4752.9,37.5
4754.5,38.6
4756.1,39.3
4757.7,39.8
4759.3,40.4
4760.9,41.1
4762.5,42.2
4764.1,42.9
4765.7,43.4
4767.3,44.7
4768.9,45.8
4770.5,46.5
4772.1,46.5
4773.7,48.3
4775.3,48.8
4776.9,49.4
4778.5,50.6
4780.1,51.9
4781.7,52.4
4783.3,53.0
4784.9,54.2
4786.5,55.5
4788.1,56.6
4789.7,57.3
4791.3,59.1
4792.9,59.6
4794.5,60.2
4796.1,60.9
4797.7,62.0
4799.3,63.2
4800.9,65.0
4802.5,65.0
4804.1,65.6
4805.7,66.8
4807.3,67.4
4808.9,68.0
4810.5,69.2
4812.1,69.8
4813.7,69.8
4815.3,70.4
4816.9,71.6
4818.5,72.8
4820.1,72.8
4821.7,73.4
4823.3,73.4
4824.9,74.0
4826.5,74.6
4828.1,74.6
4829.7,74.6
4831.3,75.2
4832.9,75.2
4834.5,75.8
4836.1,75.8
4837.7,75.8
4839.3,75.8
4840.9,75.2
4842.5,75.2
4844.1,75.2
4845.7,75.8
4847.3,75.2
4848.9,75.2
4850.5,75.2
4852.1,74.6
4853.7,74.0
4855.3,73.4
4856.9,73.4
4858.5,72.8
4860.1,72.8
4861.7,72.2
4863.3,71.6
4864.9,71.0
4866.5,71.0
4868.1,69.2
4869.7,68.6
4871.3,68.6
4872.9,68.0
4874.5,66.8
4876.1,65.6
4877.7,65.0
4879.3,64.4
4880.9,63.8
4882.5,63.2
4884.1,62.0
4885.7,61.4
4887.3,60.2
4888.9,59.6
4890.5,59.1
4892.1,57.3
4893.7,57.3
4895.3,55.5
4896.9,54.8
4898.5,54.2
4900.1,53.7
4901.7,52.4
4903.3,51.9
4904.9,51.9
4906.5,50.1
4908.1,49.4
4909.7,48.8
4911.3,47.6
4912.9,47.0
4914.5,46.5
4916.1,45.8
4917.7,44.7
4919.3,44.0
4920.9,43.4
4922.5,42.9
4924.1,42.9
4925.7,41.6
4927.3,41.1
4928.9,41.1
4930.5,40.4
4932.1,40.4
4933.7,40.4
4935.3,39.8
4936.9,39.8
4938.5,39.3
4940.1,39.3
4941.7,39.3
4943.3,39.3
4944.9,38.6
4946.5,38.6
4948.1,39.3
4949.7,39.3
4951.3,38.6
4952.9,39.3
4954.5,39.3
4956.1,39.3
4957.7,39.8
4959.3,40.4
4960.9,40.4
4962.5,40.4
4964.1,40.4
4965.7,42.2
4967.3,42.2
4968.9,42.2
4970.5,42.9
4972.1,42.9
4973.7,42.9
4975.3,43.4
4976.9,44.0
4978.5,45.8
4980.1,45.8
4981.7,46.5
4983.3,47.6
4984.9,47.6
4986.5,48.3
4988.1,49.4
4989.7,50.1
4991.3,50.6
4992.9,51.9
4994.5,52.4
4996.1,53.0
4997.7,53.7
4999.3,54.2
5000.9,55.5
5002.5,56.0
5004.1,56.6
5005.7,57.3
5007.3,57.8
5008.9,58.4
5010.5,59.6
5012.1,60.9
5013.7,61.4
5015.3,61.4
5016.9,62.6
5018.5,63.2
5020.1,63.8
5021.7,64.4
5023.3,65.0
5024.9,65.6
5026.5,66.2
5028.1,66.8
5029.7,67.4
5031.3,67.4
5032.9,67.4
5034.5,68.6
5036.1,69.2
5037.7,69.2
5039.3,69.2
5040.9,70.4
5042.5,70.4
5044.1,71.0
5045.7,71.0
5047.3,71.0
5048.9,71.0
5050.5,71.6
5052.1,71.6
5053.7,71.6
5055.3,72.2
5056.9,71.6
5058.5,71.6
5060.1,71.6
5061.7,71.0
5063.3,71.0
5064.9,71.0
5066.5,71.0
5068.1,70.4
5069.7,70.4
5071.3,69.8
5072.9,69.2
5074.5,68.6
5076.1,68.6
5077.7,68.6
