"Time","Potential"
2590.05,101.6
2591.65,102.8
2593.25,102.8
2594.85,103.4
2596.45,103.4
2598.05,103.4
2599.65,103.4
2601.25,103.4
2602.85,104.6
2604.45,104.6
2606.05,104.6
2607.65,104.6
2609.25,104.6
2610.85,104.6
2612.45,105.2
2614.05,105.2
2615.65,105.8
2617.25,104.0
2618.85,104.6
2620.45,104.0
2622.05,104.6
2623.65,105.2
2625.25,105.2
2626.85,106.4
2628.45,105.8
2630.05,105.2
2631.65,104.6
2633.25,106.4
2634.85,106.4
2636.45,105.8
2638.05,105.8
2639.65,106.4
2641.25,106.4
2642.85,105.2
2644.45,105.2
2646.05,105.8
2647.65,106.4
2649.25,106.4
2650.85,105.2
2652.45,105.8
2654.05,105.8
2655.65,105.8
2657.25,105.2
2658.85,104.6
2660.45,104.6
2662.05,105.2
2663.65,105.2
2665.25,105.2
2666.85,104.0
2668.45,104.0
2670.05,104.0
2671.65,104.0
2673.25,104.0
2674.85,103.4
2676.45,103.4
2678.05,102.8
2679.65,102.8
2681.25,102.8
2682.85,102.2
2684.45,102.8
2686.05,102.2
2687.65,102.2
2689.25,102.2
2690.85,102.2
2692.45,101.6
2694.05,101.0
2695.65,101.6
2697.25,101.0
2698.85,101.0
2700.45,101.0
2702.05,101.0
2703.65,99.8
2705.25,100.4
2706.85,100.4
2708.45,99.8
2710.05,100.4
2711.65,100.4
2713.25,100.4
2714.85,99.8
2716.45,99.8
2718.05,98.6
2719.65,98.6
2721.25,99.2
2722.85,98.6
2724.45,98.6
2726.05,98.6
2727.65,98.0
2729.25,98.0
2730.85,98.0
2732.45,98.0
2734.05,98.0
2735.65,98.0
2737.25,98.0
2738.85,97.4
2740.45,97.4
2742.05,97.4
2743.65,97.4
2745.25,97.4
2746.85,97.4
2748.45,98.0
2750.05,97.4
2751.65,96.8
2753.25,96.8
2754.85,96.8
2756.45,96.8
2758.05,98.0
2759.65,97.4
2761.25,98.0
2762.85,98.0
2764.45,98.6
2766.05,98.6
2767.65,98.6
2769.25,98.6
2770.85,99.2
2772.45,99.2
2774.05,99.2
2775.65,99.2
2777.25,99.8
2778.85,99.8
2780.45,99.8
2782.05,99.8
2783.65,100.4
2785.25,101.0
2786.85,101.0
2788.45,101.6
2790.05,101.6
2791.65,101.0
2793.25,101.6
2794.85,101.0
2796.45,101.6
2798.05,101.0
2799.65,101.6
2801.25,101.6
2802.85,101.6
2804.45,101.6
2806.05,101.6
2807.65,101.6
2809.25,101.6
2810.85,101.6
2812.45,101.6
2814.05,101.6
2815.65,101.6
2817.25,102.8
2818.85,102.8
2820.45,102.2
2822.05,102.2
2823.65,101.6
2825.25,102.2
2826.85,102.2
2828.45,102.8
2830.05,102.2
2831.65,102.8
2833.25,102.2
2834.85,102.2
2836.45,102.8
2838.05,103.4
2839.65,102.8
2841.25,102.8
2842.85,103.4
2844.45,102.8
2846.05,102.8
2847.65,104.0
2849.25,102.8
2850.85,104.0
2852.45,103.4
2854.05,103.4
2855.65,103.4
2857.25,103.4
2858.85,103.4
2860.45,104.0
2862.05,104.0
2863.65,104.0
2865.25,103.4
2866.85,102.8
2868.45,102.8
2870.05,102.8
2871.65,102.8
2873.25,102.8
2874.85,102.8
2876.45,102.8
2878.05,103.4
2879.65,103.4
2881.25,102.2
2882.85,103.4
2884.45,102.8
2886.05,102.8
2887.65,102.8
2889.25,102.8
2890.85,102.8
2892.45,102.2
2894.05,101.6
2895.65,102.2
2897.25,102.2
2898.85,101.6
2900.45,101.6
2902.05,101.6
2903.65,102.2
2905.25,102.2
2906.85,101.6
2908.45,101.6
2910.05,101.0
2911.65,101.0
2913.25,100.4
2914.85,100.4
2916.45,99.8
2918.05,100.4
2919.65,99.8
2921.25,99.8
2922.85,99.2
2924.45,99.2
2926.05,99.2
2927.65,99.8
2929.25,99.8
2930.85,99.2
2932.45,99.2
2934.05,99.8
2935.65,99.2
2937.25,99.2
2938.85,99.2
2940.45,99.8
2942.05,98.6
2943.65,98.6
2945.25,99.2
2946.85,99.2
2948.45,99.2
2950.05,99.2
2951.65,98.6
2953.25,98.0
2954.85,98.6
2956.45,98.0
2958.05,98.0
2959.65,97.4
2961.25,98.0
2962.85,98.0
2964.45,98.0
2966.05,97.4
2967.65,98.0
2969.25,98.0
2970.85,98.0
2972.45,98.0
2974.05,98.0
2975.65,98.0
2977.25,98.0
2978.85,98.6
2980.45,98.0
2982.05,98.0
2983.65,98.6
2985.25,98.6
2986.85,98.0
2988.45,98.0
2990.05,98.6
2991.65,98.0
2993.25,98.6
2994.85,98.6
2996.45,99.2
2998.05,99.2
2999.65,99.8
3001.25,99.8
3002.85,100.4
3004.45,99.2
3006.05,99.2
3007.65,99.8
3009.25,99.8
3010.85,99.8
3012.45,100.4
3014.05,100.4
3015.65,100.4
3017.25,101.0
3018.85,101.0
3020.45,101.0
3022.05,101.6
3023.65,101.6
3025.25,101.0
3026.85,101.6
3028.45,101.0
3030.05,101.0
3031.65,102.8
3033.25,102.2
3034.85,101.6
3036.45,101.6
3038.05,101.0
3039.65,101.6
3041.25,102.2
3042.85,102.2
3044.45,102.2
3046.05,101.6
3047.65,101.6
3049.25,102.2
3050.85,102.2
3052.45,102.2
3054.05,102.2
3055.65,102.2
3057.25,102.8
3058.85,102.8
3060.45,102.8
3062.05,102.8
3063.65,102.2
3065.25,102.8
3066.85,102.8
3068.45,102.8
3070.05,102.8
3071.65,102.8
3073.25,102.8
3074.85,102.8
3076.45,103.4
3078.05,103.4
3079.65,103.4
3081.25,103.4
3082.85,103.4
3084.45,103.4
3086.05,102.8
3087.65,103.4
3089.25,103.4
3090.85,102.8
3092.45,102.8
3094.05,102.8
3095.65,103.4
3097.25,103.4
3098.85,103.4
3100.45,103.4
3102.05,102.8
3103.65,103.4
3105.25,103.4
3106.85,103.4
3108.45,102.8
3110.05,102.8
3111.65,102.8
3113.25,102.8
3114.85,102.2
3116.45,102.2
3118.05,102.2
3119.65,102.2
3121.25,102.2
3122.85,101.6
3124.45,101.0
3126.05,101.0
3127.65,100.4
3129.25,101.0
3130.85,100.4
3132.45,100.4
3134.05,101.0
3135.65,100.4
3137.25,100.4
3138.85,99.8
3140.45,99.8
3142.05,99.8
3143.65,100.4
3145.25,99.8
3146.85,99.8
3148.45,99.8
3150.05,98.6
3151.65,99.2
3153.25,99.8
3154.85,98.6
3156.45,99.2
3158.05,99.2
3159.65,99.2
3161.25,98.6
3162.85,99.2
3164.45,98.0
3166.05,98.6
3167.65,98.6
3169.25,98.0
3170.85,97.4
3172.45,97.4
3174.05,97.4
3175.65,97.4
3177.25,96.8
3178.85,97.4
3180.45,97.4
3182.05,97.4
3183.65,96.8
3185.25,96.8
3186.85,96.8
3188.45,96.2
3190.05,96.2
3191.65,96.8
3193.25,96.8
3194.85,96.8
3196.45,96.2
3198.05,96.8
3199.65,96.2
3201.25,96.8
3202.85,96.8
3204.45,97.4
3206.05,96.8
3207.65,96.8
3209.25,96.8
3210.85,96.8
3212.45,96.8
3214.05,96.2
3215.65,96.8
3217.25,96.8
3218.85,97.4
3220.45,98.0
3222.05,97.4
3223.65,97.4
3225.25,97.4
3226.85,97.4
3228.45,98.0
3230.05,98.0
3231.65,98.0
3233.25,99.2
3234.85,98.0
3236.45,98.0
3238.05,98.0
3239.65,98.6
3241.25,98.6
3242.85,98.6
3244.45,98.6
3246.05,98.6
3247.65,98.6
3249.25,99.2
3250.85,99.2
3252.45,99.2
3254.05,99.8
3255.65,99.8
3257.25,99.2
3258.85,99.8
3260.45,99.2
3262.05,99.8
3263.65,99.8
3265.25,100.4
3266.85,101.0
3268.45,101.0
3270.05,101.0
3271.65,101.0
3273.25,101.6
3274.85,102.2
3276.45,101.6
3278.05,101.6
3279.65,101.6
3281.25,101.6
3282.85,101.6
3284.45,101.6
3286.05,101.6
3287.65,101.6
3289.25,101.6
3290.85,102.2
3292.45,102.2
3294.05,102.2
3295.65,102.2
3297.25,102.2
3298.85,102.2
3300.45,102.8
3302.05,102.8
3303.65,102.8
3305.25,102.8
3306.85,103.4
3308.45,103.4
3310.05,103.4
3311.65,103.4
3313.25,102.8
3314.85,102.8
3316.45,102.2
3318.05,102.8
3319.65,102.8
3321.25,102.8
3322.85,102.8
3324.45,102.8
3326.05,102.8
3327.65,102.8
3329.25,102.8
3330.85,102.8
3332.45,103.4
3334.05,103.4
3335.65,102.8
3337.25,102.8
3338.85,102.2
3340.45,102.8
3342.05,102.8
3343.65,102.2
3345.25,102.2
3346.85,103.4
3348.45,102.8
3350.05,102.8
3351.65,102.8
3353.25,102.8
3354.85,102.8
3356.45,102.8
3358.05,102.8
3359.65,102.8
3361.25,102.8
3362.85,102.2
3364.45,102.8
3366.05,102.8
3367.65,102.8
3369.25,103.4
3370.85,102.8
3372.45,102.8
3374.05,102.8
3375.65,102.8
3377.25,102.8
3378.85,102.2
3380.45,102.8
3382.05,102.2
3383.65,102.8
3385.25,102.8
3386.85,103.4
3388.45,102.8
3390.05,102.8
3391.65,102.2
3393.25,102.2
3394.85,102.8
3396.45,102.8
3398.05,102.2
3399.65,102.2
3401.25,102.2
3402.85,102.8
3404.45,102.8
3406.05,102.8
3407.65,102.8
3409.25,102.8
3410.85,102.2
3412.45,101.6
3414.05,102.2
3415.65,101.6
3417.25,101.0
3418.85,101.0
3420.45,101.6
3422.05,101.0
3423.65,101.0
3425.25,101.0
3426.85,101.0
3428.45,101.0
3430.05,100.4
3431.65,101.0
3433.25,101.0
3434.85,101.6
3436.45,101.6
3438.05,101.6
3439.65,101.0
3441.25,101.0
3442.85,101.0
3444.45,101.6
3446.05,101.6
3447.65,101.6
3449.25,101.0
3450.85,101.6
3452.45,101.0
3454.05,101.6
3455.65,101.0
3457.25,101.6
3458.85,102.2
3460.45,102.2
3462.05,101.6
3463.65,102.2
3465.25,101.6
3466.85,102.2
3468.45,102.8
3470.05,102.2
3471.65,102.2
3473.25,102.2
3474.85,102.2
3476.45,101.6
3478.05,102.2
3479.65,102.2
3481.25,102.2
3482.85,102.2
3484.45,102.8
3486.05,102.2
3487.65,102.8
3489.25,102.8
3490.85,102.8
3492.45,102.2
3494.05,102.2
3495.65,102.2
3497.25,102.8
3498.85,102.2
3500.45,103.4
3502.05,103.4
3503.65,102.2
3505.25,102.8
3506.85,102.2
3508.45,102.8
3510.05,103.4
3511.65,102.8
3513.25,102.8
3514.85,103.4
3516.45,102.8
3518.05,102.8
3519.65,103.4
3521.25,103.4
3522.85,103.4
3524.45,103.4
3526.05,102.8
3527.65,102.8
3529.25,102.8
3530.85,102.8
3532.45,102.8
3534.05,102.8
3535.65,102.2
3537.25,101.6
3538.85,102.2
3540.45,102.2
3542.05,102.2
3543.65,102.8
3545.25,102.8
3546.85,102.8
3548.45,102.8
3550.05,102.2
3551.65,101.6
3553.25,102.2
3554.85,102.2
3556.45,102.2
3558.05,102.2
3559.65,102.2
3561.25,102.2
3562.85,102.2
3564.45,101.6
3566.05,101.6
3567.65,101.6
3569.25,101.6
3570.85,101.6
3572.45,101.6
3574.05,101.0
3575.65,101.0
3577.25,101.6
3578.85,101.6
3580.45,101.0
3582.05,102.2
3583.65,101.6
3585.25,101.0
3586.85,101.6
3588.45,101.6
3590.05,101.6
3591.65,101.6
3593.25,101.6
3594.85,101.6
3596.45,101.6
3598.05,101.6
3599.65,101.6
3601.25,102.2
3602.85,101.6
3604.45,101.6
3606.05,101.6
3607.65,101.6
3609.25,101.0
3610.85,101.6
3612.45,101.6
3614.05,101.0
3615.65,101.0
3617.25,101.0
3618.85,101.0
3620.45,101.0
3622.05,101.6
3623.65,101.6
3625.25,101.6
3626.85,101.6
3628.45,101.6
3630.05,101.0
3631.65,101.0
3633.25,101.6
3634.85,102.2
3636.45,102.2
3638.05,102.2
3639.65,102.2
3641.25,102.2
3642.85,101.6
3644.45,102.2
3646.05,102.2
3647.65,102.2
3649.25,102.2
3650.85,102.2
3652.45,102.8
3654.05,102.8
3655.65,102.2
3657.25,102.8
3658.85,102.8
3660.45,102.8
3662.05,102.8
3663.65,102.8
3665.25,103.4
3666.85,103.4
3668.45,102.2
3670.05,103.4
3671.65,103.4
3673.25,104.0
3674.85,103.4
3676.45,103.4
3678.05,103.4
3679.65,103.4
3681.25,102.8
3682.85,103.4
3684.45,103.4
3686.05,104.0
3687.65,104.0
3689.25,103.4
3690.85,104.0
3692.45,104.6
3694.05,104.0
3695.65,104.0
3697.25,104.0
3698.85,103.4
3700.45,103.4
3702.05,103.4
3703.65,104.0
3705.25,103.4
3706.85,102.8
3708.45,103.4
3710.05,103.4
3711.65,103.4
3713.25,102.8
3714.85,103.4
3716.45,103.4
3718.05,102.8
3719.65,102.2
3721.25,102.8
3722.85,102.8
3724.45,102.8
3726.05,102.2
3727.65,102.8
3729.25,102.2
3730.85,101.6
3732.45,102.2
3734.05,102.8
3735.65,102.2
3737.25,102.2
3738.85,102.2
3740.45,101.6
3742.05,101.6
3743.65,101.6
3745.25,101.6
3746.85,101.0
3748.45,101.6
3750.05,101.6
3751.65,100.4
3753.25,101.0
3754.85,100.4
3756.45,100.4
3758.05,100.4
3759.65,100.4
3761.25,100.4
3762.85,100.4
3764.45,99.8
3766.05,99.8
3767.65,99.8
3769.25,99.8
3770.85,99.2
3772.45,99.2
3774.05,99.2
3775.65,99.8
3777.25,99.2
3778.85,98.6
3780.45,98.6
3782.05,98.6
3783.65,98.6
3785.25,99.2
3786.85,99.2
3788.45,99.8
3790.05,98.6
3791.65,98.6
3793.25,98.6
3794.85,98.0
3796.45,98.6
3798.05,98.6
3799.65,98.0
3801.25,98.6
3802.85,98.0
3804.45,99.2
3806.05,98.6
3807.65,98.0
3809.25,98.6
3810.85,98.6
3812.45,98.6
3814.05,98.6
3815.65,99.2
3817.25,99.2
3818.85,99.2
3820.45,99.2
3822.05,99.2
3823.65,99.8
3825.25,99.8
3826.85,99.2
3828.45,99.2
3830.05,99.2
3831.65,99.2
3833.25,99.8
3834.85,99.8
3836.45,99.8
3838.05,99.8
3839.65,99.8
3841.25,101.0
3842.85,100.4
3844.45,100.4
3846.05,100.4
3847.65,100.4
3849.25,100.4
3850.85,101.0
3852.45,100.4
3854.05,101.0
3855.65,101.0
3857.25,101.0
3858.85,101.0
3860.45,101.0
3862.05,101.0
3863.65,100.4
3865.25,101.0
3866.85,101.0
3868.45,101.0
3870.05,101.0
3871.65,101.6
3873.25,101.6
3874.85,102.2
3876.45,102.2
3878.05,102.2
3879.65,102.8
3881.25,102.8
3882.85,102.8
3884.45,102.8
3886.05,103.4
3887.65,102.8
3889.25,103.4
3890.85,103.4
3892.45,102.8
3894.05,103.4
3895.65,102.8
3897.25,102.8
3898.85,104.0
3900.45,103.4
3902.05,103.4
3903.65,103.4
3905.25,103.4
3906.85,103.4
3908.45,102.8
3910.05,103.4
3911.65,104.0
3913.25,103.4
3914.85,104.0
3916.45,104.0
3918.05,102.8
3919.65,102.8
3921.25,102.8
3922.85,102.8
3924.45,103.4
3926.05,103.4
3927.65,103.4
3929.25,102.8
3930.85,102.2
3932.45,101.6
3934.05,101.6
3935.65,101.6
3937.25,101.6
3938.85,101.6
3940.45,101.6
3942.05,102.2
3943.65,101.0
3945.25,101.0
3946.85,99.8
3948.45,100.4
3950.05,101.6
3951.65,101.6
3953.25,101.0
3954.85,100.4
3956.45,100.4
3958.05,100.4
3959.65,99.8
3961.25,100.4
3962.85,100.4
3964.45,100.4
3966.05,99.8
3967.65,99.8
3969.25,99.8
3970.85,99.8
3972.45,99.2
3974.05,99.8
3975.65,99.8
3977.25,100.4
3978.85,99.8
3980.45,99.8
3982.05,99.2
3983.65,98.0
3985.25,98.6
3986.85,99.2
3988.45,99.8
3990.05,99.8
3991.65,99.2
3993.25,99.2
3994.85,98.6
3996.45,98.0
3998.05,98.0
3999.65,98.6
4000.85,99.8
4002.45,100.4
4004.05,99.8
4005.65,100.4
4007.25,98.6
4008.85,99.2
4010.45,98.6
4012.05,99.2
4013.65,99.8
4015.25,100.4
4016.85,99.8
4018.45,99.2
4020.05,99.8
4021.65,98.6
4023.25,99.2
4024.85,99.8
4026.45,99.8
4028.05,100.4
4029.65,99.8
4031.25,99.8
4032.85,98.6
4034.45,98.6
4036.05,99.2
4037.65,99.8
4039.25,100.4
4040.85,100.4
4042.45,100.4
4044.05,100.4
4045.65,99.8
4047.25,100.4
4048.85,100.4
4050.45,101.0
4052.05,101.0
4053.65,101.0
4055.25,101.6
4056.85,101.6
4058.45,101.0
4060.05,101.0
4061.65,101.6
4063.25,101.6
4064.85,102.2
4066.45,102.8
4068.05,102.2
4069.65,102.2
4071.25,101.0
4072.85,101.6
4074.45,102.8
4076.05,102.8
4077.65,102.8
4079.25,102.8
4080.85,102.2
4082.45,101.6
4084.05,101.0
4085.65,101.0
4087.25,100.4
4088.85,99.8
4090.45,99.2
4092.05,98.0
4093.65,96.8
4095.25,95.6
4096.85,93.8
4098.45,92.0
4100.05,90.8
4101.65,90.2
4103.25,87.8
4104.85,86.0
4106.45,84.8
4108.05,83.0
4109.65,81.2
4111.25,78.8
4112.85,77.0
4114.45,75.2
4116.05,73.4
4117.65,71.6
4119.25,69.8
4120.85,67.4
4122.45,64.4
4124.05,62.0
4125.65,60.2
4127.25,58.4
4128.85,56.6
4130.45,54.8
4132.05,51.9
4133.65,50.1
4135.25,47.6
4136.85,45.8
4138.45,42.9
4140.05,40.4
4141.65,39.3
4143.25,38.0
4144.85,35.7
4146.45,33.9
4148.05,31.5
4149.65,30.3
4151.25,29.0
4152.85,28.5
4154.45,26.7
4156.05,25.4
4157.65,23.6
4159.25,22.5
4160.85,20.7
4162.45,18.9
4164.05,18.2
4165.65,17.7
4167.25,16.4
4168.85,15.9
4170.45,14.6
4172.05,14.1
4173.65,13.5
4175.25,13.5
4176.85,12.9
4178.45,12.9
4180.05,12.3
4181.65,12.3
4183.25,12.9
4184.85,11.7
4186.45,12.9
4188.05,12.9
4189.65,12.9
4191.25,13.5
4192.85,13.5
4194.45,14.1
4196.05,14.6
4197.65,15.9
4199.25,15.9
4200.85,17.1
4202.45,18.2
4204.05,19.5
4205.65,20.7
4207.25,21.8
4208.85,23.1
4210.45,23.6
4212.05,24.9
4213.65,27.2
4215.25,28.5
4216.85,29.7
4218.45,32.1
4220.05,33.3
4221.65,35.0
4223.25,36.8
4224.85,38.6
4226.45,40.4
4228.05,42.2
4229.65,44.0
4231.25,46.5
4232.85,48.8
4234.45,50.6
4236.05,51.9
4237.65,54.2
4239.25,56.0
4240.85,57.3
4242.45,59.1
4244.05,60.9
4245.65,63.2
4247.25,65.0
4248.85,66.8
4250.45,67.4
4252.05,69.2
4253.65,71.0
4255.25,72.8
4256.85,74.6
4258.45,76.4
4260.05,77.6
4261.65,78.8
4263.25,80.6
4264.85,81.8
4266.45,82.4
4268.05,84.2
4269.65,85.4
4271.25,86.0
4272.85,86.6
4274.45,87.2
4276.05,87.8
4277.65,89.0
4279.25,89.0
4280.85,90.2
4282.45,90.8
4284.05,91.4
4285.65,91.4
4287.25,92.0
4288.85,92.0
4290.45,91.4
4292.05,92.0
4293.65,90.8
4295.25,91.4
4296.85,90.8
4298.45,90.8
4300.05,91.4
4301.65,90.2
4303.25,89.6
4304.85,88.4
4306.45,88.4
4308.05,87.8
4309.65,87.2
4311.25,85.4
4312.85,84.2
4314.45,83.6
4316.05,82.4
4317.65,81.2
4319.25,80.0
4320.85,78.8
4322.45,77.0
4324.05,77.0
4325.65,75.2
4327.25,74.0
4328.85,71.6
4330.45,70.4
4332.05,69.8
4333.65,68.0
4335.25,66.2
4336.85,64.4
4338.45,63.2
4340.05,62.0
4341.65,60.2
4343.25,59.1
4344.85,57.8
4346.45,56.6
4348.05,53.7
4349.65,52.4
4351.25,50.6
4352.85,49.4
4354.45,48.3
4356.05,46.5
4357.65,45.2
4359.25,44.0
4360.85,42.2
4362.45,40.4
4364.05,39.3
4365.65,38.0
4367.25,36.2
4368.85,35.7
4370.45,33.9
4372.05,33.3
4373.65,32.1
4375.25,30.3
4376.85,29.7
4378.45,29.0
4380.05,27.9
4381.65,27.2
4383.25,26.1
4384.85,26.1
4386.45,25.4
4388.05,24.9
4389.65,23.6
4391.25,24.3
4392.85,24.3
4394.45,23.6
4396.05,23.6
4397.65,22.5
4399.25,23.1
4400.85,23.6
4402.45,23.6
4404.05,23.6
4405.65,23.6
4407.25,24.3
4408.85,24.9
4410.45,24.9
4412.05,26.1
4413.65,26.1
4415.25,26.7
4416.85,26.7
4418.45,27.9
4420.05,28.5
4421.65,29.0
4423.25,30.3
4424.85,30.8
4426.45,32.1
4428.05,33.3
4429.65,33.9
4431.25,35.7
4432.85,36.8
4434.45,37.5
4436.05,38.6
4437.65,40.4
4439.25,41.1
4440.85,42.9
4442.45,44.0
4444.05,45.2
4445.65,46.5
4447.25,48.3
4448.85,49.4
4450.45,50.1
4452.05,51.2
4453.65,53.0
4455.25,54.8
4456.85,56.0
4458.45,57.3
4460.05,58.4
4461.65,60.9
4463.25,61.4
4464.85,63.2
4466.45,63.8
4468.05,65.6
4469.65,67.4
4471.25,68.6
4472.85,69.2
4474.45,71.0
4476.05,71.0
4477.65,72.2
4479.25,73.4
4480.85,74.6
4482.45,75.8
4484.05,77.0
4485.65,77.6
4487.25,78.2
4488.85,78.8
4490.45,80.0
4492.05,80.6
4493.65,81.2
4495.25,81.8
4496.85,82.4
4498.45,82.4
4500.05,82.4
4501.65,83.0
4503.25,83.0
4504.85,82.4
4506.45,83.0
4508.05,83.0
4509.65,83.0
4511.25,83.0
4512.85,83.0
4514.45,82.4
4516.05,81.8
4517.65,81.2
4519.25,80.6
4520.85,80.0
4522.45,79.4
4524.05,78.8
4525.65,79.4
4527.25,78.2
4528.85,77.6
4530.45,76.4
4532.05,75.2
4533.65,74.6
4535.25,74.0
4536.85,72.8
4538.45,72.2
4540.05,71.0
4541.65,69.2
4543.25,68.0
4544.85,67.4
4546.45,65.6
4548.05,65.0
4549.65,63.2
4551.25,62.6
4552.85,61.4
4554.45,59.6
4556.05,57.8
4557.65,56.6
4559.25,55.5
4560.85,54.8
4562.45,53.0
4564.05,52.4
4565.65,50.6
4567.25,49.4
4568.85,48.3
4570.45,46.5
4572.05,45.8
4573.65,44.7
4575.25,44.0
4576.85,42.9
4578.45,41.6
4580.05,40.4
4581.65,38.6
4583.25,38.0
4584.85,36.8
4586.45,36.2
4588.05,35.7
4589.65,34.4
4591.25,33.9
4592.85,32.1
4594.45,31.5
4596.05,30.8
4597.65,30.3
4599.25,30.3
4600.85,29.7
4602.45,29.7
4604.05,29.0
4605.65,27.9
4607.25,27.9
4608.85,27.9
4610.45,27.2
4612.05,27.9
4613.65,28.5
4615.25,27.9
4616.85,27.9
4618.45,27.9
4620.05,27.9
4621.65,27.9
4623.25,28.5
4624.85,28.5
4626.45,29.7
4628.05,29.7
4629.65,29.7
4631.25,29.7
4632.85,29.7
4634.45,30.3
4636.05,31.5
4637.65,32.6
4639.25,34.4
4640.85,34.4
4642.45,35.7
4644.05,36.2
4645.65,36.2
4647.25,38.0
4648.85,38.6
4650.45,39.3
4652.05,41.1
4653.65,41.6
4655.25,42.2
4656.85,44.0
4658.45,45.2
4660.05,45.8
4661.65,47.0
4663.25,47.6
4664.85,48.8
4666.45,50.6
4668.05,50.6
4669.65,51.9
4671.25,53.0
4672.85,54.2
4674.45,55.5
4676.05,56.6
4677.65,57.8
4679.25,59.1
4680.85,59.6
4682.45,60.9
4684.05,62.0
4685.65,62.6
4687.25,64.4
4688.85,65.0
4690.45,66.8
4692.05,67.4
4693.65,68.0
4695.25,68.6
4696.85,69.2
4698.45,70.4
4700.05,71.0
4701.65,71.6
4703.25,72.2
4704.85,72.8
4706.45,72.8
4708.05,72.8
4709.65,73.4
4711.25,74.0
4712.85,74.6
4714.45,75.2
4716.05,75.8
4717.65,75.8
4719.25,75.2
4720.85,75.8
4722.45,75.8
4724.05,75.8
4725.65,75.8
4727.25,75.8
4728.85,75.8
4730.45,75.8
4732.05,75.2
4733.65,75.2
4735.25,74.0
4736.85,74.6
4738.45,74.6
4740.05,74.6
4741.65,74.0
4743.25,73.4
4744.85,72.8
4746.45,72.2
4748.05,71.0
4749.65,69.8
4751.25,69.2
4752.85,69.2
4754.45,67.4
4756.05,66.8
4757.65,65.6
4759.25,65.6
4760.85,64.4
4762.45,63.2
4764.05,63.2
4765.65,62.6
4767.25,60.9
4768.85,60.2
4770.45,59.1
4772.05,58.4
4773.65,57.3
4775.25,56.0
4776.85,54.8
4778.45,53.7
4780.05,53.7
4781.65,52.4
4783.25,51.2
4784.85,50.1
4786.45,48.8
4788.05,48.3
4789.65,47.0
4791.25,46.5
4792.85,45.8
4794.45,44.7
4796.05,44.0
4797.65,43.4
4799.25,42.2
4800.85,41.6
4802.45,41.6
4804.05,40.4
4805.65,39.8
4807.25,39.3
4808.85,39.3
4810.45,38.0
4812.05,36.8
4813.65,36.2
4815.25,36.2
4816.85,36.2
4818.45,35.7
4820.05,35.7
4821.65,35.0
4823.25,34.4
4824.85,34.4
4826.45,35.0
4828.05,33.9
4829.65,34.4
4831.25,33.9
4832.85,33.9
4834.45,33.9
4836.05,33.9
4837.65,34.4
4839.25,34.4
4840.85,34.4
4842.45,35.0
4844.05,35.7
4845.65,35.7
4847.25,35.7
4848.85,36.2
4850.45,36.8
4852.05,37.5
4853.65,37.5
4855.25,38.0
4856.85,39.3
4858.45,39.3
4860.05,40.4
4861.65,41.1
4863.25,41.6
4864.85,42.9
4866.45,43.4
4868.05,43.4
4869.65,44.7
4871.25,44.7
4872.85,45.8
4874.45,46.5
4876.05,47.0
4877.65,48.3
4879.25,48.8
4880.85,49.4
4882.45,50.6
4884.05,51.9
4885.65,52.4
4887.25,53.0
4888.85,53.7
4890.45,54.2
4892.05,56.0
4893.65,56.6
4895.25,57.3
4896.85,57.8
4898.45,59.1
4900.05,59.6
4901.65,60.2
4903.25,60.9
4904.85,62.0
4906.45,63.2
4908.05,63.2
4909.65,63.8
4911.25,65.0
4912.85,65.6
4914.45,66.8
4916.05,66.8
4917.65,67.4
4919.25,67.4
4920.85,68.6
4922.45,68.6
4924.05,69.2
4925.65,69.2
4927.25,69.8
4928.85,70.4
4930.45,70.4
4932.05,70.4
4933.65,71.0
4935.25,71.0
4936.85,71.0
4938.45,71.0
4940.05,70.4
4941.65,71.6
4943.25,70.4
4944.85,70.4
4946.45,70.4
4948.05,71.0
4949.65,70.4
4951.25,70.4
4952.85,69.8
4954.45,69.8
4956.05,68.6
4957.65,69.2
4959.25,68.6
4960.85,68.0
4962.45,67.4
4964.05,66.8
4965.65,66.2
4967.25,66.2
4968.85,65.0
4970.45,64.4
4972.05,64.4
4973.65,64.4
4975.25,62.6
4976.85,62.0
4978.45,61.4
4980.05,60.2
4981.65,59.6
4983.25,59.1
4984.85,58.4
4986.45,57.8
4988.05,57.3
4989.65,56.0
4991.25,56.6
4992.85,56.0
4994.45,54.8
4996.05,54.2
4997.65,53.0
4999.25,53.0
5000.85,51.9
5002.45,50.6
5004.05,50.1
5005.65,49.4
5007.25,49.4
5008.85,48.3
5010.45,47.6
5012.05,47.0
5013.65,46.5
5015.25,45.8
5016.85,45.2
5018.45,45.2
5020.05,44.7
5021.65,43.4
5023.25,42.9
5024.85,42.9
5026.45,41.6
5028.05,41.6
5029.65,41.1
5031.25,41.1
5032.85,40.4
5034.45,39.8
5036.05,38.6
5037.65,39.3
5039.25,39.3
5040.85,39.3
5042.45,38.6
5044.05,38.6
5045.65,39.3
5047.25,38.6
5048.85,38.0
5050.45,38.0
5052.05,38.6
5053.65,38.6
5055.25,38.6
5056.85,38.6
5058.45,39.3
5060.05,39.8
5061.65,39.3
5063.25,39.8
5064.85,39.8
5066.45,39.8
5068.05,41.1
5069.65,41.1
5071.25,41.6
5072.85,42.2
5074.45,42.9
